Data,Preco
1.28,10.2021861030012
1.29,8.44403906955033
1.3,10.2502892545078
1.31,9.93115306681915
1.32,8.97836557553385
1.33,11.4373343316911
1.34,10.554303189875
1.35,8.89078318445237
1.36,11.733339479063
1.37,8.97522269665626
1.38,11.2690233378103
1.39,8.57048522342097
1.4,11.9612826000838
1.41,9.10246209238666
1.42,10.1966778696787
1.43,8.25071128902504
1.44,9.53145640468559
1.45,9.87947979461111
1.46,10.7749104848461
1.47,10.2397819483078
1.48,9.99169799130532
1.49,8.79148480485716
1.5,9.82709064977259
1.51,10.9669296551547
1.52,9.22130906524165
1.53,10.601925189664
1.54,8.45432566106829
1.55,11.1898647087101
1.56,8.63972872321133
1.57,12.042114582046
1.58,9.45901093925327
1.59,10.3779630612006
1.6,9.28531624428438
1.61,10.0287671264296
1.62,8.27911826964803
1.63,9.98163452949705
1.64,9.78602503639987
1.65,10.6169456293301
1.66,9.75592658631033
1.67,9.99220697015839
1.68,10.7892138055991
1.69,9.81978278238222
1.7,10.8972202762324
1.71,7.77035353323628
1.72,7.19739400236775
1.73,10.8449332998979
1.74,7.95668839028941
1.75,10.9141459191657
1.76,8.76894578036971
1.77,12.5443008795705
1.78,8.90382606253793
1.79,11.3524138469863
1.8,9.7027482057453
1.81,11.0545197789851
1.82,8.77750399934449
1.83,11.9428838343503
1.84,7.67739238632374
1.85,11.8587189758981
1.86,6.94120672132221
1.87,12.1830729112578
1.88,8.33019595039887
1.89,13.2757734274422
1.9,6.32505750281762
1.91,11.9240741248894
1.92,8.79057212624674
1.93,11.8351435560623
1.94,8.69633447908008
1.95,10.3073157915381
1.96,8.65452958804497
1.97,12.1605552049371
1.98,8.62651162591434
1.99,11.5857446359446
2,8.64532134694561
2.01,9.97853110811094
2.02,10.3615896711503
2.03,10.6447068935348
2.04,11.9770168254522
2.05,8.35792189612611
2.06,11.7926525248617
2.07,7.4863552221877
2.08,11.7638548846856
2.09,9.46771047668262
2.1,8.89517874942074
2.11,9.75333909323149
2.12,9.55631884492824
2.13,9.41575087424815
2.14,10.5600582162885
2.15,10.8092396378927
2.16,9.69874846387875
2.17,10.4099734524546
2.18,9.84807585963014
2.19,10.1956896092189
2.2,8.73543846716908
2.21,11.7018786624147
2.22,9.31772687284708
2.23,11.1565249885196
2.24,8.35005862630805
2.25,10.6224720238207
2.26,9.03403078185595
2.27,9.24718050402541
2.28,8.22244087445503
2.29,10.1550381197531
2.3,10.0826124933453
2.31,9.53377174928044
2.32,9.07423153309192
2.33,9.50910336818425
2.34,9.57912171887003
2.35,9.79726027862421
2.36,12.1710577200347
2.37,10.1834294065594
2.38,11.386997960622
2.39,10.4326692558545
2.4,9.19606698253362
2.41,9.00176466606548
2.42,9.18035920151339
2.43,11.5187477062088
2.44,8.75318834219855
2.45,9.59717841534078
2.46,9.30586513485384
2.47,10.170617746807
2.48,9.99555453571094
2.49,10.3891585754195
2.5,8.94705222860499
2.51,11.2192191048325
2.52,8.60633746815747
2.53,10.7784231750782
2.54,9.9080550445805
2.55,9.78431609118489
2.56,9.30385339238029
2.57,10.9335242847603
2.58,8.59792899195728
2.59,10.4482052953319
2.6,9.95996140044217
2.61,12.3679982700595
2.62,9.50125228242722
2.63,11.2242149611869
2.64,9.66532800009953
2.65,9.49341531767974
2.66,10.0349278157346
2.67,9.99659684684239
2.68,10.3097641340464
2.69,9.99851260202049
2.7,10.4392923618366
2.71,9.48301951815641
2.72,10.3681577535814
2.73,8.47013391440562
2.74,10.4430579160035
2.75,10.832127784772
2.76,10.2653101074218
2.77,9.89970403575146
2.78,11.9759291253865
2.79,7.80889044697825
2.8,10.1821255531228
2.81,10.9940706357426
2.82,10.0076530695187
2.83,9.77350966916784
2.84,8.88334545450841
2.85,10.8530831947896
2.86,10.0005331274143
2.87,9.17725575925596
2.88,10.0529470507018
2.89,9.54669402956014
2.9,10.4961946037981
2.91,8.56216318757044
2.92,11.9863754645894
2.93,9.75405959072369
2.94,10.3160827004147
2.95,9.31751907862202
2.96,10.3696013231434
2.97,8.82083918102565
2.98,10.2286610423386
2.99,9.3022199851031
3,12.105735200277
3.01,9.85789081343467
3.02,11.5358621294106
3.03,9.45497705020313
3.04,9.55815645238814
3.05,9.79750458380767
3.06,11.1319887818978
3.07,8.2081896967314
3.08,11.6200501651314
3.09,11.1828406800812
3.1,11.1585646465481
3.11,10.9022292766636
3.12,10.1133469692259
3.13,10.9750890516827
3.14,8.88853261351399
3.15,11.4372578530016
3.16,9.75878797252992
3.17,10.8341960657911
3.18,10.7101865475253
3.19,9.48005097923907
3.2,10.0115041832875
3.21,9.99157951816273
3.22,9.02569848324329
3.23,10.5889978233366
3.24,7.86443751794335
3.25,12.1094955618023
3.26,8.67156862815802
3.27,10.698014014037
3.28,8.2769673231197
3.29,10.8989635734255
3.3,9.76190297987985
3.31,11.1061561522319
3.32,8.57279100508161
3.33,10.0856794491597
3.34,10.1567673657621
3.35,9.4650113193589
3.36,10.180225884349
3.37,9.99150623364994
3.38,10.3815838427039
3.39,10.6708760376117
3.4,8.56238384437308
3.41,8.75121374637008
3.42,9.60088068440833
3.43,11.8770121512505
3.44,11.233627367878
3.45,11.7319995545194
3.46,9.16380760095482
3.47,8.87396739327549
3.48,7.77933270340781
3.49,10.2130428545576
3.5,9.30316871997406
3.51,11.8287367380046
3.52,9.87225509586626
3.53,10.7762782224832
3.54,8.52520736831978
3.55,9.92161142479674
3.56,9.84428762563193
3.57,10.9642559593067
3.58,9.87257638828941
3.59,9.27602392205567
3.6,10.7849471191387
3.61,10.0447923742727
3.62,9.10197594051513
3.63,9.48856748014104
3.64,10.7566247572845
3.65,9.42877817057884
3.66,11.9859931805426
3.67,9.5083090643945
3.68,10.206455291888
3.69,9.56066904281526
3.7,10.4536784539085
3.71,8.89499077455949
3.72,9.71772494809798
3.73,10.4991433414325
3.74,10.7467392366576
3.75,10.3543528050822
3.76,11.4982913045263
3.77,8.86742363707661
3.78,12.4227028746964
3.79,7.75578167725467
3.8,10.5566503678252
3.81,7.2327130051238
3.82,11.1647835404871
3.83,8.22507481981871
3.84,11.8715087740031
3.85,8.822501685145
3.86,9.98872058316059
3.87,9.02093855122008
3.88,10.3133301636013
3.89,7.75628959525307
3.9,10.1504015137779
3.91,8.60335164347909
3.92,12.3052017253827
3.93,8.83358167302338
3.94,11.8076706062051
3.95,7.20554533423992
3.96,12.9599059336235
3.97,9.23429396426998
3.98,9.34134149652444
3.99,8.88830344563984
4,11.1436341099817
4.01,9.86300054106238
4.02,9.76699900932573
4.03,9.56495406330958
4.04,9.64141055044941
4.05,10.1344580210191
4.06,11.1313753360178
4.07,8.80930930617373
4.08,11.6869210436415
4.09,8.20050923726001
4.1,10.3810784377957
4.11,10.0518104180787
4.12,11.2846043109084
4.13,10.1562342459489
4.14,8.96929673880919
4.15,9.80378325289061
4.16,10.7666081753657
4.17,9.76308877873638
4.18,9.16029817322174
4.19,10.6772031601271
4.2,8.90486886645682
4.21,12.4227392390853
4.22,10.2616385714376
4.23,11.1410434432709
4.24,10.6361163190038
4.25,10.1727900154049
4.26,10.6423221555723
4.27,11.2823491024745
4.28,9.83024463721829
4.29,10.0203419958864
4.3,8.14947665976797
4.31,10.7300265013988
4.32,10.1248325704427
4.33,11.2449957064504
4.34,9.85668564369688
4.35,9.83986635856977
4.36,7.89664916085849
4.37,10.4093898727488
4.38,9.07959669446974
4.39,10.3632615722602
4.4,10.1351564583487
4.41,12.17331377699
4.42,9.16038500805754
4.43,10.6006863045123
4.44,9.0917946183566
4.45,10.8121587038847
4.46,8.50295578960921
4.47,11.0533914679236
4.48,9.56285929457362
4.49,10.8285188666241
4.5,9.8167179858303
4.51,10.8274723891037
4.52,7.70025197223454
4.53,11.8206950422611
4.54,8.00879469550026
4.55,10.3607381882146
4.56,8.0229642212499
4.57,11.6606478974201
4.58,8.4996127703333
4.59,9.55709225910219
4.6,10.0356703900076
4.61,8.76730742579047
4.62,10.5294406099074
4.63,9.83191305601552
4.64,11.1561047941176
4.65,11.1839790126085
4.66,8.46058495598521
4.67,10.6506615206
4.68,9.11183240838426
4.69,11.094932870893
4.7,9.44710403011039
4.71,10.2528945156308
4.72,9.15521962595308
4.73,9.42340038715276
4.74,10.948575806377
4.75,10.0994167470635
4.76,11.0578952162378
4.77,9.19638226780806
4.78,9.91122242204056
4.79,8.67316701918706
4.8,11.0139097331577
4.81,8.22714680750017
4.82,12.9243343299523
4.83,6.98478805643278
4.84,12.3335295778763
4.85,9.60350814673139
4.86,11.7393597808125
4.87,8.90979478939248
4.88,10.1005378988308
4.89,8.04350487900366
4.9,11.8400111235304
4.91,10.2351622840563
4.92,10.1025775742586
4.93,8.54919368031183
4.94,8.27802550336216
4.95,9.33992748803701
4.96,9.99002599643638
4.97,11.5512714227945
4.98,10.0765510321363
4.99,10.5727563219006
5,9.23694235134175
5.01,9.90352633588591
5.02,11.2008910365827
5.03,9.82276040658797
5.04,8.157284212529
5.05,9.93360421486615
5.06,8.86477035090022
5.07,10.0463346591265
5.08,10.2480774624825
5.09,9.95074073211406
5.1,9.91374549319656
5.11,11.3526695139465
5.12,8.74287292832408
5.13,12.6473833455023
5.14,7.87814716062049
5.15,11.6632119563686
5.16,8.26650474217179
5.17,11.542963067845
5.18,9.11763480076314
5.19,11.4502599169386
5.2,8.1585663641791
5.21,10.1578169294809
5.22,11.7996792156491
5.23,9.14789026176814
5.24,11.2241190332804
5.25,7.64025777886045
5.26,11.0403346238593
5.27,8.79669309459183
5.28,11.492191592804
5.29,6.17098096044841
5.3,12.2510306781788
5.31,6.90740124081036
5.32,12.5328138667817
5.33,6.84631117865581
5.34,11.4646726448651
5.35,7.98042566126534
5.36,10.6284736300614
5.37,8.43267455140782
5.38,9.97944991182197
5.39,7.58863674338984
5.4,12.2715987575291
5.41,7.16849095161453
5.42,11.721652909527
5.43,9.11406301911551
5.44,10.5588447210269
5.45,8.36440180007224
5.46,11.2856935187296
5.47,10.0739287002042
5.48,9.32311581609334
5.49,9.87439030095533
5.5,8.30548021816416
5.51,10.2656195024864
5.52,9.59854663045922
5.53,9.52378573310068
5.54,9.54428868550663
5.55,8.77341749782397
5.56,10.4768894791862
5.57,10.6650330233063
5.58,8.83217353369542
5.59,9.8798001182365
5.6,10.2993902567651
5.61,11.1939126114612
5.62,8.03833419713735
5.63,10.850119579056
5.64,9.43363083246118
5.65,10.5492412713159
5.66,6.97786259362422
5.67,11.9826176416084
5.68,9.98552547829744
5.69,10.8893569962471
5.7,8.22680352566808
5.71,10.5671965538873
5.72,11.0028725459749
5.73,10.892333783311
5.74,10.2919074838347
5.75,10.4137091572753
5.76,9.14473093802846
5.77,10.2386024190231
5.78,9.60704949687278
5.79,10.8642684010397
5.8,11.0058644913634
5.81,10.9675195416995
5.82,8.26901712507097
5.83,11.0721873784392
5.84,9.88379218902318
5.85,11.0918290326077
5.86,8.69755027233795
5.87,13.7716970889705
5.88,6.78544266547961
5.89,11.1713708732367
5.9,8.63776707201549
5.91,13.4596102307807
5.92,7.10855746907512
5.93,11.9183724868333
5.94,9.21784425204221
5.95,11.2247248547821
5.96,8.55421269872193
5.97,11.6995395457718
5.98,9.0257488499783
5.99,12.0435238157711
6,9.96751684768975
6.01,10.9819723416173
