Data,Preco
1.12,13.1775219941399
1.13,12.9633907571016
1.14,12.6165564843901
1.15,11.7988766298525
1.16,10.6429211539631
1.17,11.3964884473192
1.18,12.063673891152
1.19,12.322366197776
1.2,11.7803498201831
1.21,12.6515201661853
1.22,9.1681121480091
1.23,7.68214489070061
1.24,9.41648176219064
1.25,8.46494786829963
1.26,10.1028659114314
1.27,10.9043017905465
1.28,10.9272527996202
1.29,9.98077111711999
1.3,10.3245214721456
1.31,11.3291207947291
1.32,11.7132421241205
1.33,13.7074386331522
1.34,12.8605104686466
1.35,12.1838875069819
1.36,9.99874709515959
1.37,8.6857824834649
1.38,8.83769036521787
1.39,9.73555292139821
1.4,9.70883468481746
1.41,10.7779497646203
1.42,10.8805074661818
1.43,9.85326601843151
1.44,10.6018694419205
1.45,9.69351231840503
1.46,9.31529940682812
1.47,7.94864621589855
1.48,8.10948321122099
1.49,8.23664860697109
1.5,8.0011926612088
1.51,9.66692977257459
1.52,10.4044717142398
1.53,10.5920848092813
1.54,11.7373911576484
1.55,11.7836289831405
1.56,10.7448614562857
1.57,10.2156344586065
1.58,10.1866318973622
1.59,10.3842808188981
1.6,11.6781786309176
1.61,12.6442409568732
1.62,11.3355305444078
1.63,10.9532557220067
1.64,11.0435807325392
1.65,11.1618232975335
1.66,11.9608730477286
1.67,11.5300103672422
1.68,9.81154626577732
1.69,8.65469053186165
1.7,8.90804002503444
1.71,9.28118725986803
1.72,8.67783346357501
1.73,9.61018694778902
1.74,10.3184187455317
1.75,8.65370757375711
1.76,10.6414924865689
1.77,10.1990881781328
1.78,10.8551039149827
1.79,10.8211094798305
1.8,9.00224567222512
1.81,9.3110668167974
1.82,8.75077177512585
1.83,8.69987262242303
1.84,9.18960638824316
1.85,9.93143532734288
1.86,9.72150758012749
1.87,9.85144376908474
1.88,8.35928432993851
1.89,9.05947571771481
1.9,9.29070467754316
1.91,10.7181638405824
1.92,10.3780570798445
1.93,8.28563356604915
1.94,9.84865496864312
1.95,9.3112881994619
1.96,8.45819294215327
1.97,8.30845253613863
1.98,10.1702721629037
1.99,11.1203538122651
2,8.35326950705831
2.01,9.43005047336317
2.02,10.9481737893154
2.03,8.96728631071894
2.04,9.73330618536689
2.05,10.1342960625334
2.06,8.15022784521124
2.07,7.07484936990357
2.08,9.12910020631342
2.09,7.36892015489173
2.1,8.46062382656593
2.11,10.7697294425508
2.12,8.18725292833497
2.13,8.6515258058182
2.14,10.3725258527791
2.15,10.0492471714629
2.16,9.80776704991879
2.17,11.7645023816944
2.18,12.0592022045039
2.19,11.344380776987
2.2,10.6127939209812
2.21,9.81488691759708
2.22,9.70832415339773
2.23,9.26505540316119
2.24,10.7020649477262
2.25,9.20503057645455
2.26,7.79121630648616
2.27,8.93337390802231
2.28,7.97006915163208
2.29,8.2227477339389
2.3,7.65575971052319
2.31,8.17345518574309
2.32,8.70066945495212
2.33,9.56548929724566
2.34,10.5116913733657
2.35,10.2107166411196
2.36,11.5107182377535
2.37,9.48647478305702
2.38,10.1265999778845
2.39,8.75429201874788
2.4,7.47254933199711
2.41,7.68674950028699
2.42,8.51121330373799
2.43,9.37260384690881
2.44,9.60408658004222
2.45,9.32027514552892
2.46,8.87959565020277
2.47,8.46528080891735
2.48,9.03514276193372
2.49,8.71577862585205
2.5,10.3696788959146
2.51,8.98980304726618
2.52,8.09081635421014
2.53,11.0727230215575
2.54,9.3302934230115
2.55,8.73521256753128
2.56,10.0874074294532
2.57,8.7594352705824
2.58,8.1519637574577
2.59,8.2127668266838
2.6,11.298093564929
2.61,10.6368520649837
2.62,8.62501062587197
2.63,11.681060820056
2.64,10.5429529161375
2.65,9.25279766586065
2.66,9.73211571755861
2.67,10.0036987616344
2.68,9.29807322686636
2.69,7.67804429717971
2.7,10.7196800056433
2.71,9.70593760729109
2.72,10.9298117041665
2.73,13.1806839211582
2.74,10.3812865170048
2.75,11.8690437040975
2.76,10.3383465577285
2.77,7.59327883378337
2.78,8.56290406690115
2.79,8.7762029622406
2.8,8.48329016815362
2.81,9.31309585675232
2.82,10.9358463833486
2.83,10.4758240524798
2.84,9.61880149282736
2.85,10.8511081228701
2.86,10.331344026053
2.87,7.46180427046862
2.88,9.18328553042554
2.89,9.54947868679764
2.9,8.99561480099063
2.91,11.3587114738971
2.92,10.1969546118423
2.93,10.3237472480757
2.94,8.86741403748577
2.95,9.07503256739623
2.96,11.6564431516279
2.97,9.63565500340939
2.98,9.76458249909419
2.99,9.43253070580717
3,8.6561725383031
3.01,8.21707348456896
3.02,9.31611183485924
3.03,10.6881939096069
3.04,10.6999371009155
3.05,9.28179602372875
3.06,10.5325544412203
3.07,11.0703853951179
3.08,10.9228531395203
3.09,12.0197395155202
3.1,11.4586800229896
3.11,11.8710398658057
3.12,12.979986072588
3.13,11.0417272655438
3.14,11.9921874541169
3.15,11.3460585399285
3.16,9.77721339924466
3.17,8.97646486167108
3.18,8.52307232239841
3.19,7.95731327896263
3.2,7.77374698092924
3.21,7.90760939087424
3.22,7.95207495450827
3.23,8.45224792226485
3.24,8.92911164459903
3.25,7.98057836971632
3.26,7.2288681936561
3.27,8.60072958722641
3.28,7.76429288119381
3.29,9.82996935499893
3.3,10.7958700790793
3.31,10.8232529804898
3.32,12.5927785607109
3.33,11.1163167208003
3.34,10.2781191766534
3.35,11.1611218781567
3.36,10.6466355340568
3.37,10.2604884544791
3.38,12.0381050834052
3.39,10.9738192504764
3.4,10.467533418253
3.41,10.7729168223769
3.42,8.96930219355944
3.43,9.45364517100806
3.44,10.9965065930903
3.45,10.9007367973592
3.46,11.0874725695533
3.47,10.9205173814408
3.48,10.5001426340156
3.49,10.9191279636302
3.5,11.202448616336
3.51,10.6680058510893
3.52,10.8469555833731
3.53,10.9068977246482
3.54,9.29203471123869
3.55,9.89803287695502
3.56,7.7408238434517
3.57,8.44941926748519
3.58,10.0184030329965
3.59,10.1542707871095
3.6,10.747927189055
3.61,10.8024929341362
3.62,11.8912908794451
3.63,12.3280326463804
3.64,11.8578710783623
3.65,11.6801558727413
3.66,12.0421103256066
3.67,9.32899198188077
3.68,9.26541019744441
3.69,11.0255631148724
3.7,10.8480807800647
3.71,11.5258439389914
3.72,10.0415947831888
3.73,9.66575929706322
3.74,8.84378950454589
3.75,8.98964356572331
3.76,9.09747670922751
3.77,8.21930413932762
3.78,7.01107834512702
3.79,8.77792928223392
3.8,8.80762609221405
3.81,9.24928960157056
3.82,10.6409614873821
3.83,8.76970997049301
3.84,8.08689974746389
3.85,7.57827959962427
3.86,7.30311815747215
3.87,8.6022918299657
3.88,8.49613341437602
3.89,10.9388903273395
3.9,12.0717993944574
3.91,11.9231799924759
3.92,12.0076626791962
3.93,12.450989900358
3.94,11.2671771624461
3.95,10.5014796704373
3.96,10.947657175713
3.97,10.674371132618
3.98,11.1944146287654
3.99,10.4236066209787
4,9.87396644949032
4.01,10.4113895617334
4.02,10.611596627118
4.03,10.1074697308215
4.04,8.8790262091824
4.05,8.91411864314014
4.06,9.44879982188714
4.07,11.1859140157867
4.08,10.2532070719612
4.09,10.0116820760364
4.1,9.79626768817476
4.11,10.1511624425441
4.12,10.4634777046824
4.13,9.51247492310722
4.14,10.7195791447908
4.15,9.51181999804301
4.16,8.22731746845093
4.17,8.3830535111059
4.18,10.2541238906258
4.19,10.4170195720924
4.2,10.7080635034528
4.21,11.058068086483
4.22,10.4016287877663
4.23,10.4244493008512
4.24,10.4844721699812
4.25,10.6347705482954
4.26,11.2634158832051
4.27,10.8639870248779
4.28,9.5415404299673
4.29,9.23585110019598
4.3,7.1171784727038
4.31,9.74852928381758
4.32,10.924563491897
4.33,9.59985506116501
4.34,10.7845733696142
4.35,9.26844963882259
4.36,10.4577689576535
4.37,9.17236073694948
4.38,9.50970976499233
4.39,10.1871951432973
4.4,9.95618087176055
4.41,10.4891995277805
4.42,8.51728727375293
4.43,8.96223451626188
4.44,7.91054532284443
4.45,8.21858175068175
4.46,10.8531309093528
4.47,8.72099112384424
4.48,8.7470158398316
4.49,8.87794473123263
4.5,7.78771732269902
4.51,9.71650377918431
4.52,9.82211222733558
4.53,10.4354058082322
4.54,10.022592053955
4.55,9.89565792712908
4.56,10.8753397862366
4.57,9.55165713834722
4.58,10.7956018576802
4.59,10.6998522562502
4.6,11.0334205086526
4.61,11.0254035245083
4.62,10.7944045065859
4.63,10.7528312211858
4.64,9.94513376331932
4.65,10.4000255220553
4.66,10.6455888989555
4.67,9.19793817342192
4.68,10.9827001620189
4.69,8.84118251119566
4.7,7.98050161913078
4.71,9.3567110974337
4.72,8.88816374035119
4.73,11.4067999048758
4.74,9.39464582327789
4.75,9.22700167517497
4.76,7.53433839486021
4.77,7.17401657532084
4.78,8.92578574530375
4.79,10.5206851455968
4.8,11.3890067570095
4.81,12.0868774838534
4.82,12.3294494978982
4.83,10.5678311813294
4.84,9.2046991337393
4.85,9.42140792595824
4.86,7.73477030005978
4.87,9.54286036173857
4.88,10.1635332192343
4.89,10.8340762661332
4.9,11.052502946509
4.91,10.4330521270419
4.92,10.874543637656
4.93,9.94779681484441
4.94,9.8017945045037
4.95,10.1926816144883
4.96,9.10519972194131
4.97,8.0788826878
4.98,10.1686141423962
4.99,10.4367311916514
5,10.4706614501147
5.01,12.8205466390075
5.02,11.3670807466922
5.03,12.0073735133148
5.04,11.966669009082
5.05,9.59884340813127
5.06,12.0121236411737
5.07,11.877308056781
5.08,10.8816462074669
5.09,12.2466360762018
5.1,10.6392324401455
5.11,10.8375296424222
5.12,8.42377679797914
5.13,7.47879612773766
5.14,9.56734894909449
5.15,8.49127847676428
5.16,9.91053249006222
5.17,9.2612220217694
5.18,10.8590948567343
5.19,11.9351690865847
5.2,10.7485476328088
5.21,11.158809509554
5.22,11.3602924386583
5.23,12.3804344437059
5.24,12.6134742375215
5.25,14.4484326884008
5.26,12.2642729361227
5.27,10.193124726343
5.28,9.0793940365045
5.29,8.64639765432559
5.3,9.39873334723306
5.31,9.4784870153838
5.32,11.0557510063848
5.33,11.8281962130476
5.34,9.65042625434188
5.35,9.43678376507941
5.36,10.3788291330777
5.37,8.8924783725049
5.38,8.9262654252617
5.39,10.7180099887442
5.4,8.74372988113707
5.41,8.82611521141241
5.42,10.0839105820793
5.43,8.73174095842331
5.44,10.3648558445038
5.45,9.88960844253968
5.46,11.0576914904683
5.47,11.0457422539256
5.48,10.9462312900629
5.49,11.9982115959962
5.5,10.1548640541991
5.51,8.28300950793788
5.52,9.05715954102237
5.53,8.92155009941517
5.54,9.55471381870092
5.55,10.4151483732805
5.56,9.73228909259378
5.57,11.9274055021749
5.58,9.58244671334635
5.59,10.4492825215171
5.6,10.4080702525052
5.61,8.74556288380686
5.62,9.60092149293459
5.63,8.46194331924672
5.64,9.64880163138512
5.65,11.1985217064853
5.66,11.247015719027
5.67,11.4704478832015
5.68,10.1553198864425
5.69,10.160016111309
5.7,12.0869362659841
5.71,10.7952984518681
5.72,10.7458001593509
5.73,10.2791848306127
5.74,8.70141480986589
5.75,6.4059757690799
5.76,7.90196510244924
5.77,7.77167427621154
5.78,6.3531883184844
5.79,9.44625090991441
5.8,8.13275231456218
5.81,8.31435560017808
5.82,11.1402791307885
5.83,8.79874867784045
5.84,8.01097047004911
5.85,9.3717449610448
5.86,9.72617310059042
5.87,8.44539359109781
5.88,10.0419779301674
5.89,10.768903915288
5.9,7.60677903206028
5.91,9.89220261140575
5.92,10.7545762985081
5.93,9.46559292137172
5.94,11.9515002036842
5.95,12.3831687692107
5.96,11.33773866494
5.97,10.9403727622183
5.98,9.4445926416431
5.99,9.11760502609359
6,9.78618328266141
6.01,9.47217589251942
